ID,4301000,4301001,4301002,4301004,4301006,4301010,4301010,4301010,4301010,4301010,4301010,4301010,4301011,4301011,4301011,4301011,4301011,4301012,4301030,4302000,4302010,4302020,4302021,4302022,4302030,4302040,4302050,4302051,4302052,4302060,4302070,4302080,4302090,4302100,4302110,4302120,4303000,4303001,4303010,4303020,4303030,4303040,4303050,4303060,4303070,4303080,4303090,4303100,4303110,4303130,4303140,4303150,4303160,4303170,4303180,4303190,4303200,4303210,4303220,4303230,4303240,4303250,4303260,4303270,4304001,4304020,4304030,4304050,4304060,4304070,4304080,4304090,4304110,4304111,4304120,4305000,4305020,4305050,4305060,4305070,4306020,4306050,4306070,4306090,4307000,4307010,4307030,4307040,4307050,4307060,4307065,4307070,4307080,4307090,4307100,4307110,4307120,4308000,4308001,4308010,4308020,4309010,4309011,4320000,4320010,4320020,4320030,4320040,4320050,4320060,4320065,4320070,4320090,4320100,4320110,4320120,4320140,4320150,4320155,4321000,4321001,4321002,4321020,4321040,4321070,4321080,4321090,4321100,4321110,4321120,4321130,4321140,4321150,4321160,4321170,4323000,4323010,4323020,4323030,4323040,4323050,4323060,4323070,4323080,4323090,4323100,4323110,4323120,4323130,4323140,4323150,4323155,4323160,4323170,4323180,4323190,4323215,4323220,4323230,4323240,4324000,4324010,4324040,4324050,4324060,4324070,4324080,4324090,4324100,4324110,4324120,4324130,4324140,4324150,4324160,4324170,4324180,4324190,4324200,4324220,4324230,4324240,4325000,4325001,4325005,4326000,4326010,4326020,4326030,4326040,4326050,4326060,4326070,4326080,4326090,4326100,4326110,4326120,4326130,4326140,4326150,4326160,4326170,4327000,4327010,4327020,4327040,4327050,4327055,4327060,4327070,4327080,4327110,4327120,4327130,4327140,4327150,4327160,4327175,4327180,4328000,4328010,4328020,4328030,4328040,4328050,4328055,4328060,4328080,4328090,4329000,4329100,4330000,4330010,4330020,4330030,4330040,4330041,4330042,4330043,4330045,4330050,4330060,4330070,4330080,4330085,4330090,4330100,4330110,4330120,4330130,4330140,4330150,4330160,4330170,4330175,4331000,4331010,4331020,4331030,4331040,4331050,4331060,4331070,4331080,4331090,4331100,4331105,4331110,4332000,4332010,4332020,4332030,4332040,4332050,4332060,4332070,4332075,4332080,4332090,4332100,4332110,4332120,4332130,4333000,4333010,4333020,4333030,4334000,4334005,4334010,4334020,4334030,4334040,4334050,4334060,4334070,4334080,4334090,4334100,4334110,4334120,4334130,4334140,4334150,4334160,4334170,4334180,4334200,4335000,4335010,4335020,4335025,4335030,4335040,4335050,4335060,4335070,4335080,4335090,4335100,4335110,4335120,4335130,4335140,4335150,4336000,4336010,4336020,4336030,4336040,4336050,4336051,4336060,4336070,4336080,4336100,4336110,4336120,4336130,4336140,4336150,4336160,4336165,4336175,4337000,4337010,4337020,4337030,4337040,4337050,4337060,4337075,4337080,4337090,4337095,4337100,4337110,4337120,4337130,4337140,4337150,4337160,4337170,4337180,4337185,4337190,4337210,4337220,4338000,4338010,4338020,4338030,4338050,4338060,4338070,4338080,4338090,4338100,4338110,4338120,4338130,4338140,4338150,4338160,4338170,4338180,4338190,4340000,4340010,4340015,4340020,4340025,4340028,4340030,4340035,4340040,4340060,4340065,4340068,4340070,4340090,4340100,4340110,4340120,4340130,4342000,4342001,4342010,4342011,4342020,4342030,4342040,4342050,4342060,4342070,4342080,4342090,4342100,4342110,4342120,4342130,4342140,4343000,4343010,4343020,4343030,4343040,4343050,4343060,4343070,4343080,4343090,4343100,4343110,4343120,4343130,4343140,4344000,4344010,4344020,4344030,4344050,4344060,4344070,4344080,4344090,4344095,4344100,4344120,4345000,4345001,4345005,4345010,4345020,4345030,4345040,4346000,4346010,4346023,4346025,4346030,4346040,4346050,4346060,4346070,4346080,4346090,4346095,4346100,4347000,4347010,4347020,4347030,4347040,4347050,4347060,4347070,4347080,4347090,4347100,4347110,4347120,4347130,4347140,4347150,4347160,4347170,4347180,4347190,4348000,4348010,4348020,4348030,4348040,4348050,4348060,4348070,4348080,4348090,4348100,4348110,4348120,4348130,4348140,4348150,4348160,4348170,4349000,4349010,4349020,4349030,4349040,4349050,4349060,4349070,4349080,4349090,4349100,4349110,4349120,4349130,4349140,4349150,4349160,4349170,4349180,4349190,4349200,4349210,4349220,4349230,4349240,4349250,4349260,4349270,4350000,4350010,4350015,4350020,4350030,4350040,4350050,4351000,4351010,4351030,4351040,4351050,4351060,4351070,4351080,4351090,4351100,4351110,4351120,4351130,4355001,4355010,4355020,4355030,4355040,4355050,4355060,4355070,4355080,4355090,4355100,4356000,4356010,4356020,4356030,4356040,4356050,4356070,4356080,4356090,4356100,4356110,4357000,4357010,4357020,4357030,4357040,4357050,4357060,4357070,4357080,4357090,4357100,4357110,4358010,4358015,4358020,4358030,4358040,4358050,4358070,4358075,4358080,4358090,4358100,4358110,4358120,4358130,4358140,4359000,4359005,4359010,4359020,4359030,4359040,4359050,4359060,4359070,4359080,4359090,4359100,4360000,4360001,4360020,4360030,4360040,4360050,4360060,4360065,4361000,4361001,4361010,4361015,4361020,4361030,4361040,4361050,4361060,4361070,4361075,4361080,4361090,4361100,4361110,4361120,4361130,4362000,4362010,4362020,4362025,4362030,4362040,4362050,4362060,4362070,4362080,4363000,4363001,4363010,4363020,4363030,4363040,4363040,4363050,4363060,4363070,4363080,4363090,4363100,4364000,4364010,4364020,4364030,4365000,4365001,4366000,4366001,4366900,4366901,4366972,4367000,4367000,4367010,4367020,4367030,4367050,4367055,4367060,4367065,4367070,4367080,4367090,4367110,4367120,4368003,4368006,4368010,4368020,4368030,4368040,4368050,4368060,4368070,4368080,4368090,4368110,4368115,4368120,4368130,4368140,4370105,4381000,4381001,4382020,4382025,4382030,4382035,4382038,4382045,4382050,4382060,4382070,4382080,4382090,4382100,4382110,4382115,4382120,4382130,4382140,4382150,4382160,4382170,4382180,4382190,4382200,4383000,4383010,4383030,4383035,4383037,4383050,4383070,4383075,4383080,4383110,4383113,4383115,4383120,4383140,4383145,4384000,4384010,4384032,4384034,4384040,4384050,4384060,4384070,4384080,4384090,4384110,4384120,4384125,4384130,4385010,4385020,4385030,4385040,4385050,4385060,4385070,4385080,4385090,4385100,4385105,4385110,4385120,4385130,4386000,4386010,4386020,4386030,4386060,4386070,4386080,4386100,4386110,4386120,4387002,4387004,4387010,4387030,4387035,4387040,4387050,4387060,4387070,4387080,4387090,4387100,4387110,4387120,4387130,4387140,4387150,4387170,4387175,4387177,4387180,4387190,4387200,4387210,4387220,4387230,4387240,4387250,4387260,4387270,4387295,4387300,4387320,4387340,4387350,4409000,4409010,4409020,4409022,4409025,4409030,4409040,4409050,4409060,4409070,4409080,4409085,4409090,4409100,4410000,4410004,4410005,4410006,4410010,4410020,4410030,4410040,4410045,4410046,4410050,4410060,4410070,4410080,4410085,4410090,4410100,4410110,4410115,4410120,4410130,4410140,4410150,4410160,4410165,4410170,4410175,4410180,4411000,4411010,4411020,4411030,4411033,4411035,4411040,4411050,4411060,4411070,4411075,4411080,4411090,4411100,4411110,4411120,4411130,4411140,4411150,4411160,4411170,4411180,4411190,4411195,4411200,4411210,4411220,4411225,4411230,4421000,4421010,4421020,4421040,4421050,4421060,4421070,4421075,4421080,4421090,4421100,4421110,4421120,4421130,4421140,4421150,4421160,4421170,4421180,4421190,4421195,4421200,4421210,4421220,4421225,4421230,4421233,4421235,4421236,4421240,4421245,4425000,4425005,4425010,4425015,4425020,4425025,4425030,4425035,4425040,4425050,4425060,4425070,4425080,4425090,4425095,4425100,4425110,4425120,4425125,4426000,4426010,4426015,4426020,4426030,4426040,4426050,4426060,4426070,4426080,4426085,4426090,4426100,4427000,4427005,4427010,4427015,4427020,4427021,4427022,4427023,4427025,4427030,4427040,4427050,4427055,4427060,4427070,4428000,4428010,4428020,4428030,4428040,4428050,4428060,4428070,4428075,4428080,4428090,4428100,4428110,4428115,4428130,4428140,4428150,4428160,4428170,4428180,4429000,4429002,4429003,4429005,4429010,4429020,4429030,4429033,4429035,4429040,4429050,4429060,4429065,4429070,4429080,4429090,4429100,4429110,4429120,4429130,4429135,4429140,4429150,4429160,4429170,4429180,4429190,4429200,4429205,4429210,4429220,4429225,4429230,4429240,4429250,4429260,4429265,4429270,4429280,4429290,4429300,4429310,4429320,4430000,4430010,4430020,4430030,4430040,4430050,4430055,4430060,4430065,4430070,4430080,4430090,4430092,4430095,4430097,4430100,4430110,4430112,4430115,4430120,4430130,4430132,4430135,4430140,4430150,4430155,4430160,4430161,4430162,4430163,4430164,4430165,4430170,4430180,4430190,4430200,4430210,4430220,4430230,4430235,4430240,4430250,4430260,4430270,4430275,4430280,4430290,4430300,4430310,4430320,4430330,4430340,4430345,4430350,4430355,4430360,4430370,4430380,4430385,4430390,4430400,4430410,4431000,4431001,4431010,4431020,4431030,4431040,4431050,4431060,4431070,4431080,4431090,4431091,4431100,4431110,4431120,4431130,4431140,4431150,4431160,4431170,4432000,4432010,4432020,4432022,4432025,4432027,4432030,4432040,4432050,4432060,4432070,4432080,4432090,4432100,4432110,4432115,4432117,4432120,4432130,4432140,4432150,4432160,4432170,4432180,4432190,4433010,4433020,4433030,4433040,4433050,4433060,4433070,4433080,4433090,4433100,4433110,4433120,4433130,4433140,4433150,4433160,4433170,4433180,4433185,4433190,4433200,4433210,4433220,4433230,4433240,4433250,4434000,4434010,4434015,4434020,4434030,4434040,4434050,4434060,4434070,4434080,4434090,4434100,4434110,4434120,4434130,4434140,4434150,4434170,4434180,4434190,4434200,4434210,4434220,4434224,4434226,4434230,4434240,4434250,4434260,4434270,4434280,4434290,4434300,4434310,4436000,4436010,4436020,4436040,4436050,4436060,4436070,4436080,4436090,4436100,4436110,4437000,4437010,4437020,4437030,4437040,4437050,4437060,4437070,4437080,4437090,4437095,4437100,4437110,4437140,4437150,4438000,4438010,4438020,4438030,4438040,4438050,4438055,4438060,4438070,4438080,4438090,4438100,4438110,4438120,4438130,4438140,4438150,4438160,4438170,4438180,4438181,4438182,4438190,4438200,4438210,4438220,4438230,4438240,4438250,4438260,4438270,4438280,4438290,4439000,4439010,4439020,4439030,4439040,4439050,4439070,4439080,4444000,4444000,4444000,4444000,4444000,4444000,4444020,4445000,4445010,4445020,4445030,4445040,4445050,4445060,4445070,4445080,4445090,4445100,4445110,4445120,4445130,4445140,4446000,4446010,4446020,4446030,4446040,4446050,4446060,4446070,4446080,4446090,4446100,4446120,4446125,4446127,4446130,4446150,4446160,4446170,4446180,4446200,4446210,4446220,4446230,4446240,4447010,4447011,4447020,4447021,4447025,4447027,4447901,4447902,4455000,4455010,4455020,4455030,4455040,4455050,4455060,4455070,4455080,4455090,4455100,4455110,4455120,4455130,4455140,4455150,4455160,4455170,4455180,4455190,4455210,4455220,4455230,4455240,4455250,4455260,4455280,4455290,4455300,4455305,4455310,4455320,4455340,4455350,4455360,4455370,4455380,4455390,4455400,4455405,4455410,4456000,4456010,4456020,4456030,4456050,4456070,4456080,4456090,4456100,4456110,4456130,4456135,4456137,4456139,4456140,4456142,4456160,4456170,4456172,4456175,4456180,4456190,4456200,4456202,4456205,4456210,4457000,4457010,4457020,4457030,4457040,4457060,4457070,4457080,4457090,4457100,4457110,4457120,4457130,4457140,4457150,4457160,4458000,4458005,4458010,4458020,4458025,4458030,4458040,4458050,4458060,4458070,4458080,4458090,4458100,4458110,4458120,4458140,4458145,4458150,4458160,4458170,4458180,4459000,4459010,4459015,4459020,4459030,4459050,4459060,4459070,4459080,4459090,4459100,4459110,4459120,4459130,4459140,4459150,4459160,4459170,4459180,4459185,4459190,4459200,4459210,4459220,4459230,4459240,4459250,4459260,4459270,4459280,4459290,4459300,4459310,4459320,4459330,4459340,4459350,4460000,4460010,4460020,4460030,4460040,4461000,4461010,4461020,4461025,4461030,4461050,4461060,4461070,4461090,4461100,4462000,4462010,4462020,4462030,4462040,4462050,4462060,4462070,4462080,4462090,4462095,4462105,4462110,4462120,4462130,4462140,4462150,4463000,4463010,4463020,4463030,4463040,4463050,4463060,4463070,4463080,4463090,4463110,4463120,4464000,4464010,4464020,4464030,4464040,4464050,4464060,4464070,4464080,4464090,4464100,4464110,4464120,4464130,4464140,4464150,4464160,4464170,4464180,4464190,4464195,4464200,4466020,4466025,4466030,4466035,4466040,4466050,4466060,4466070,4466080,4466090,4466100,4466110,4466115,4466120,4467000,4467000,4467030,4467035,4467040,4467050,4467060,4467062,4467065,4467070,4467080,4467090,4467110,4467120,4467123,4467125,4467130,4467135,4467140,4467143,4467145,4467150,4467155,4467160,4467190,4467200,4467220,4467240,4467245,4467250,4467260,4467265,4467270,4467275,4467285,4467290,4467295,4467989,4468000,4468010,4468020,4468030,4468040,4468050,4468055,4468060,4468070,4468080,4468090,4468100,4469000,4469020,4469050,4469070,4469090,4469100,4469103,4469105,4469107,4469110,4469123,4469125,4470000,4470010,4470030,4470035,4470040,4470045,4470050,4470060,4470070,4470080,4470085,4470090,4470091,4470092,4470093,4470094,4470095,4470096,4470100,4470110,4470120,4470130,4470140,4470150,4470160,4470170,4470180,4470185,4470190,4470194,4470210,4470250,4470260,4470261,4470262,4470263,4470270,4470280,4470300,4470310,4470315,4470320,4472000,4472010,4472020,4472025,4472030,4472040,4472050,4472060,4472070,4472080,4472085,4472090,4472100,4472110,4472120,4472130,4472140,4472150,4472160,4472165,4472170,4472175,4472180,4472185,4472190,4472195,4472200,4472205,4472210,4472215,4472220,4472225,4472230,4472240,4472250,4472260,4472270,4472280,4472290,4472300,4472310,4472320,4473000,4473010,4473020,4473030,4473040,4473050,4473060,4473070,4473080,4473090,4473100,4473110,4473120,4473130,4473140,4473150,4473160,4473170,4473180,4473190,4473220,4473230,4473240,4473250,4473270,4473280,4473290,4473310,4473315,4473320,4474000,4474010,4474015,4474020,4474030,4474040,4474050,4474060,4474070,4474080,4474090,4474100,4474110,4474120,4474130,4474140,4474150,4474160,4474170,4474180,4474190,4474200,4474210,4474220,4474230,4474240,4474250,4474260,4474270,4474280,4474290,4474300,4474310,4474320,4474340,4474350,4474360,4474370,4474380,4474390,4474400,4474410,4474420,4474440,4475030,4475040,4475050,4475060,4475070,4475072,4475075,4475080,4475090,4475100,4475110,4475120,4475150,4475160,4475170,4475180,4475190,4475193,4475195,4475200,4475205,4475210,4475220,4475230,4475240,4475245,4475250,4475255,4475260,4475270,4475280,4475290,4475295,4475300,4475330,4475340,4475350,4475370,4475375,4475380,4475390,4475430,4475440,4475450,4475460,4475470,4475480,4475490,4475492,4475495,4475497,4475510,4475520,4475530,4475540,4475550,4475560,4475570,4475580,4475590,4475610,4475620,4475630,4476000,4476010,4476020,4476030,4476040,4476050,4476060,4476070,4476073,4476075,4476080,4476090,4476110,4476115,4476120,4476125,4476130,4476135,4476140,4476145,4476150,4476160,4476170,4476180,4476190,4476200,4476210,4476215,4476217,4476220,4476230,4476232,4476235,4476240,4476250,4476260,4476265,4476270,4476280,4476290,4476300,4476310,4476320,4476321,4476340,4476345,4476350,4476355,4476380,4476390,4476391,4476395,4476410,4476415,4476420,4476425,4476430,4476460,4476465,4476470,4476475,4476480,4476490,4476493,4476495,4476500,4476540,4476550,4476552,4476553,4476555,4476560,4476565,4476590,4476600,4476610,4476620,4476630,4476640,4476650,4476660,4601000,4601001,4601002,4601003,4601005,4601010,4601020,4601028,4601030,4601040,4601041,4601042,4601060,4601061,4601070,4601071,4601090,4601093,4601100,4602000,4602001,4602002,4602003,4602004,4602005,4602006,4602007,4602010,4602020,4602030,4602031,4602040,4602045,4602050,4602058,4602060,4603000,4603001,4603002,4603003,4603004,4603010,4603020,4603030,4603039,4603900,4603901,4603903,4603905,4603906,4603907,4604000,4604001,4604002,4604003,4604004,4604005,4604006,4604007,4604008,4604010,4604900,4604902,4605000,4605001,4605002,4605003,4605004,4605010,4605020,4605030,4605040,4606000,4606001,4606002,4606003,4606004,4606010,4606020,4606030,4606040,4606050,4606900,4606901,4606902,4607000,4607001,4607002,4607003,4607010,4607020,4607030,4608000,4608001,4608002,4608003,4608010,4608011,4608020,4609000,4609001,4609002,4609003,4609004,4609005,4609010,4609011,4609020,4610000,4610001,4610002,4610003,4610004,4610005,4610010,4610011,4610020,4610030,4610040,4610050,4610060,4610070,4610080,4610090,4610100,4610110,4611000,4611001,4611002,4611003,4611004,4611010,4611020,4611030,4611040,4611050,4611060,4611070,4614000,4614001,4614010,4614011,4614012,4614013,4614014,4614015,4614020,4614030,4614040,4614050,4615000,4615001,4615002,4615003,4615004,4615005,4615006,4615010,4615020,4615030,4615040,4615050,4615060,4616000,4616000,4616001,4616002,4616002,4616003,4616004,4616005,4616010,4616020,4616030,4616900,4616902,4616902,4616903,4616904,4616905,4617000,4617000,4617000,4617000,4617000,4617001,4617001,4617001,4617002,4617002,4617002,4617002,4617003,4617003,4617003,4617004,4617004,4617005,4617005,4617005,4617006,4617006,4617007,4617007,4617007,4617010,4617010,4617010,4617010,4617010,4617011,4617011,4617011,4617012,4617012,4617012,4617013,4617014,4617014,4617014,4617014,4617014,4617015,4617015,4617015,4617015,4617015,4617015,4617020,4617030,4617039,4617040,4617060,4617070,4617900,4617901,4617902,4617903,4617904,4617905,4617906,4617907,4617908,4617910,4617959,4617971,4618000,4618001,4618002,4618003,4618010,4618020,4618030,4618031,4618032,4618033,4618034,4618035,4618040,4618050,4619000,4619001,4619002,4619003,4619004,4619005,4619010,4619020,4619030,4619031,4619032,4619033,4619034,4619035,4619040,4619050,4619060
DISTRITO,301,303,303,301,301,301,301,301,301,301,301,301,301,303,301,301,301,303,303,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,302,301,301,301,301,302,301,301,301,302,302,302,302,302,302,302,302,302,302,302,302,301,302,301,301,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,308,308,307,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,307,307,307,307,307,307,307,307,307,307,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,306,306,306,306,306,306,306,306,306,306,306,306,306,306,314,306,314,314,314,314,314,314,314,314,306,306,306,306,306,306,306,306,314,306,314,314,314,306,306,314,314,314,306,306,314,306,314,314,306,314,314,306,314,314,314,314,307,307,307,307,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,315,315,315,315,315,315,308,308,308,308,308,308,308,308,308,308,308,314,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,306,304,304,304,304,304,304,304,304,305,305,305,305,305,305,305,304,305,305,305,305,305,305,305,305,305,305,305,306,306,305,305,305,305,305,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,311,311,311,311,311,311,311,311,311,312,311,312,311,312,311,311,311,311,311,312,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,312,311,312,312,312,311,312,312,312,312,312,312,312,313,313,313,313,313,313,313,313,313,313,313,312,314,312,312,312,312,312,312,312,312,312,312,312,312,312,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,310,312,312,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,313,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,313,313,314,313,85,85,85,85,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,86,86,86,86,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,9,9,9,9,9,9,10,10,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,39,39,39,330,330,330,330,330,330,330,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,330,330,330,330,330,330,330,330,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,66,66,66,66,66,66,66,66,66,66,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,70,370,370,370,370,370,370,370,370,370,370,70,370,370,370,370,370,370,70,70,70,70,70,70,70,70,70,370,70,329,70,70,70,70,70,70,70,70,70,70,70,70,372,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,372,72,72,72,72,372,72,372,372,372,372,72,72,72,72,72,72,72,72,72,72,72,72,72,72,373,373,73,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,73,73,73,373,73,73,73,73,73,73,73,73,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,374,374,374,374,374,374,374,374,374,374,374,374,374,374,74,74,74,74,74,74,74,74,74,74,75,75,75,75,75,375,75,75,75,75,375,375,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,385,385,75,385,75,385,385,385,385,385,75,375,375,375,375,375,375,375,375,385,385,385,385,385,385,385,385,385,385,385,375,375,75,375,375,376,376,376,376,376,376,376,376,396,376,376,376,376,376,376,376,376,376,376,396,76,76,76,76,76,76,396,76,396,76,396,76,76,76,76,386,386,376,386,376,386,386,376,386,376,386,376,386,376,386,386,386,376,386,376,386,376,386,386,386,386,76,386,386,386,386,76,386,76,76,76,386,386,386,386,386,386,386,386,386,386,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,318,318,318,318,319,319,318,318,318,318,318,318,318,316,317,318,318,318,318,318,318,318,320,320,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,316,316,316,316,319,319,319,319,319,319,319,319,319,319,319,319,319,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,319,319,319,319,319,316,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,318,318,318,318,318,318,318,318,318
